UID,actual_time
1jBtGtb9IR,33.98
8IapoWDxEV,40.47
lTySejnM4m,70.22
HWVRw8o8EA,47.16
PVToyIvmzV,49.15
oWTpkOHCim,34.7
1UrdF3M81k,55.13
qNVAnwgFsp,74.11
nGB9Onx7ut,32.76
nvZ0xqUITy,59.27
iffr9O1ZYx,150.9
CUvtPDBYap,221.08
QwoW2nQcR0,313.63
Gy6fxRU4kF,492.72
35oNxcGugk,413.15
6ZDFv4RzRq,485.83
A9HGU4cWEU,551.77
tfuXOuv5wz,649.36
lNv3qjcvVI,672.81
gMMJya2N6V,701.46
Wbgnsg7ZCh,764.92
bteBw5lfXC,802.94
Krnpgk2OSq,1062.41
H9wnA9quyi,1436.75
WDnD5ZPBKD,1436.16
5eqp5qBpp9,1539.6
23g3GehC8Y,1827.06
S3VJWaRVeQ,1810.68
dfBR5S44Wt,1828.9
0vtwBE3M52,1930.96
9hyfBWZhMV,2091.63
qK4M3UT5os,2116.82
zg1LZWLgaP,2130.5
XQNSTMSnNQ,2151.4
G2jrLNaNyq,2197.51
GFTpgfmHhg,2263.29
L8JyX1AFbQ,2263.48
qCWwdISoRY,2312.19
trh1gkLCHb,2461.7
UrYmwoM9Qs,2552.28
pMSz1BfhXW,2580.79
G1Bj7Y8XJv,2603.27
CxJ0hRVyrv,2772.93
R51mU1zhkT,16.87
uxjlu4xvnF,60.61
7YX9rafoTK,45.02
IS2Idjokzb,44.66
D2NOfsvL67,38.36
x1fEs2HUCg,78.29
sY5PK8qtGc,150.88
LyGXac19K3,208.59
7u6RuAxI6I,235.04
RxHnSl3sXg,333.95
z3pqtIfla3,407.27
b4KdEHh7yX,372.6
37HA9bxYL6,442.08
loVoWCSSLa,25.75
3PRRN6CV5C,81.13
EHylrnBPyD,137.13
MSqT0mQqAY,223.69
CgWcPk1BGq,300.21
dGbTSHbK4G,402.86
vea2eQoq6A,55.92
p7TF3tEphh,31.11
dkyvaIzugi,86.3
W2J2IyT8md,121.9
a7QUcTsWBw,55.45
pacdRCHAxo,141.18
QBVW2HlJ9t,26.21
yfwJ94juiH,70.34
HEOraTEMXR,24.23
1xIQmhDcUZ,46.65
VedG3WEUEw,51.59
MUjOBKBzuw,11.7
FCUmVubwFj,47.76
LwDTbwENEO,72.92
k02k1O3IQt,785.48
v9FnRgdlon,68.13
4OApRAhDT9,52.62
HVFTeo9raU,162.89
GhZ7nv2Oqi,164.34
m8pf6gKmpB,213.68
ZCYMmllfhE,16.22
a3OU3chPVz,38.35
xTq1MfBjbY,84.99
OG4JWJgQiq,28.14
VvvFLZFNgi,35.14
lEJOAF2Tfk,28.46
CsbgxcPR9X,504.11
bvS78GmT1L,29.56
2tnqqt49Vm,50.24
JU2ApBf5v6,34.56
67a7sqXZ5q,98.42
zV8vqClnnz,26.31
SXnUqwNFlP,36.13
NWMRJc9oZL,56.39
V3dk5TIjmC,475.75
QiiDnoFg7s,29.65
jj4IGrxjJl,68.58
iodzDmjfff,16.96
D6s5g79Mgs,43.28
usJcoUXVtR,10.22
YFRLxp3ytJ,48.87
2XTLRSmLio,26.87
gazFXWkG5c,61.03
vwrFZEnnMk,73.34
BhNHobUXMw,13.89
Ce1PDfJWnP,89.89
8s5GDjpo3s,57.59
L5X4mA1llK,52.88
NMKyUnB2eN,107.49
CpxtWYfL65,110.82
E9XEEORBAt,152.99
bWNA7hhGt9,32.42
JgVU3vbLA6,85.1
pwB7pnyao5,124.13
6L4WZXnJzr,252.07
bQt4JcU12x,12.12
PcUV4bDwZ2,33.95
ovVeIs1H8X,26.15
QnDEl1j4hn,221.3
uOzFGaU0LS,28.51
wO9yN4hK9q,36.7
QqD7NcqQZC,45.92
bR0Zhg8lOW,28.21
lwmzgfqAbn,77.51
evFkryrrxE,128.69
Dt6GE1NbVI,34.97
IET9WUwEcv,28.84
4QEF6xLVLC,56.23
ebBO8Vhmv6,59.94
hmpbSSoEw4,93.79
44JxMiUvKA,136.19
vyy1pl9UuC,215.8
LUAcwv8VrY,236.47
Nyv5476FOL,259.13
9Ay4zM4I0A,302.38
njlfzbyVLq,338.39
siBmlaI5rK,90.53
mhlHXbfbu5,109.49
Ig5cvDWn9H,185.11
oWLwLy68st,207.21
GIzJpzUEPh,310.06
keDxLD0Lzj,465.98
8SL4eGglLG,509.33
omdv5CTCSp,593.57
KBlXRw3zFP,620.25
RKCqG3wUTn,636.36
mLUYxumaS9,679.96
0WttE00JWj,808.95
NHY8uxMDN5,868.44
6ALfytgOuL,917.26
m9YR9b5VUl,958.95
hv43p5MeQj,1067.97
NzifHp2v04,1096.3
6bqzpGbO2R,1142.36
CDkJzHFXJP,1132.28
I9Z2WblVHk,1167.67
c9KuhRj8a0,1272.58
TV9EEKWrPT,1312.89
5zvc5e1ZOH,1379.75
MtfLmWYR4t,1484.97
UscADqtlj7,1527.94
BGRrwPqPsn,1628.07
pUBWPS48uS,1680.3
J3gPHFv47b,1703.28
dH3sDPDDMk,1741.78
H9lhvhyFlL,1788.08
XyKvzsk8i0,32.03
N8EGOfJabn,54.42
9EuJtcwfXk,118.88
zF9CBvArTq,11.71
g2J0IvuqVa,52.92
dNTd73RVld,53.38
YwqjITL49k,27.33
btbTkZGAtI,53.7
VmpArGCBEC,89.43
LVuvEFJHa8,27.04
gAWCvF6pX5,39.28
driMQxjPi8,11.76
xqm5GzseXz,36.37
hLBEqUb6oS,57.5
4nbE3270IN,65.65
Soo46VWOT6,84.74
RjNg3dag3f,136.14
4SzRLrfKhK,27.6
3FKCo8VFSy,42.14
6b5wHgC4Wu,87.88
Teegl4sNWB,117.96
D8gupvuL7F,237.71
i5JplL0krK,40.04
thic7VAZlj,139.3
Fj6oFS7SV0,235.41
Hw9lTdbCPJ,239.45
Y0v8vrxJfw,49.61
zVgJHNPVwP,66.84
SGJdEJGcuS,32.66
nX43feoxIQ,38.7
H3TKkVKII6,56.95
lrK1RW1j2B,208.61
wuP0jZWKWj,28.9
XIbEArwOUO,69.54
0ISguo4AKR,91.49
8npNvO06Im,109.57
mpY3QOW1fZ,27.67
AajlpmVbdD,106.3
UdNhSaYn12,27.57
UJaXWDRhnj,38.92
OfUJRoztGl,30.45
yXDdRLAAQj,11.7
snMJ1gOzsz,50.09
sQUwR2QA78,73.91
fqke9NKWv4,11.13
iV2kLEzFjh,162.86
gQ7hpsxB7n,152.7
26ir6wDgov,196.45
KCxWbK86PE,59.34
tteSxP6ZBL,85.42
iAexXPMECh,96.37
bux7Kztt89,26.53
NOMxF28qDF,43.73
HN5gL2gEZU,112.86
WtkAVWtSaR,14.01
h62ffE5iAY,26.3
Aw8uRIKVlf,27.25
qXWjD2NPlK,124.56
oABq0R8vxN,28.2
naPduVegTG,72.02
PYIwQOlOjA,91.53
A04daOhelR,123.12
ooxgWz1Cp0,157.14
yvIeGg3tTi,232.11
tDmsWJDCSb,53.01
uHNYjZw4cP,99.04
6vTDFHx0rW,107.88
QoGjoLZIW5,137.92
ijgtEc4oAq,132.0
VI0CzjdAMN,183.71
cM6Agi6PFC,37.53
YjITahKGIG,16.99
kebZa57JES,28.0
L63RYJTHK5,24.59
Ed3QwR8EPv,85.41
8tWjOUmv6u,162.78
2e9GL73JSd,234.37
tOsgv3iOzH,250.89
aLx7XxXQuW,329.25
5VXvubzIBS,466.74
75PhWFjzsB,436.28
qrrYxlVFD0,483.41
Q27MeGKw1W,499.89
sDx5zl8oWb,639.28
pQPtVcYVL0,655.76
sr0SZwFeMc,693.39
BhPgTVNdsf,701.78
axyLPZJFsq,775.28
GPlSwPpWr2,782.52
RsfqGByb4y,888.87
ggHR6fLeu2,913.56
FemqtOnqYf,976.02
6bCfw9B5RC,1019.81
mUSAliGwZm,1028.8
LGEfZsSHXW,1071.3
y7Kv3Tv64F,1137.58
Oh30v0USSW,36.27
sWHPkdmOYr,70.75
oXgxkDpLsz,152.97
Un9gCiOz6E,189.87
eZg9WQtwBw,218.58
oVKw9AeqJk,17.86
SZ4fmccr9V,32.15
XOiUlfm4pZ,158.59
a3uIMRFo61,152.4
tIfxfqcTLI,227.05
eFULjvb9CD,62.5
8HcRN08qCm,138.36
xtAsKYt3y8,109.53
Yo9MAsFe30,148.66
CAS2o66LFM,54.61
koLT0sP1xk,88.73
UE334LsjGo,358.7
YbgjUzKMDh,11.79
tdRZQ4Cspt,87.1
SADG4KYVMt,45.34
QQWVyyaZep,78.13
JzCTVeF2Bt,14.7
M1A5i5qlao,26.49
e5sJErbXHr,34.02
Ir9qFBtZep,43.6
2gi8X1b3gg,27.57
LJwkLo3PkC,25.55
IKoNmDpgV4,53.11
FUkq5dA5sZ,57.21
xO19bkRw5i,41.29
HkmQgLaAHK,41.29
eElDJnmt6E,65.67
UOO9uwVkI3,96.69
b5WZae0XOy,26.94
PqcN6XeNVY,52.43
2YyAgBADYB,22.8
2trksZCPEq,52.73
9z9T7RBpiE,23.33
LafNNsuwlB,62.8
tDDhCUkrnF,84.21
FgJmSZ583Y,48.55
rnxKjStVNe,115.05
jagSEB09BM,27.24
f2h4N3aECT,10.67
KDUqW6Cc1m,11.97
NAheQ0kZXf,56.48
MlMAHjgjtc,127.01
OUDyx1cCmx,142.06
mT873SF2Cv,234.34
iLlkYtrsvr,15.71
KbPJtTqqYW,36.15
KwZFuFxMme,38.11
mqe6P9D8V9,131.57
z1Vwu5oYfU,136.35
lU5vX7l7HD,203.4
lk7qrKg49c,29.87
qM66d2bWMP,61.92
PmFdweRmeV,25.28
bkBpc4513J,46.78
72w2uP1zzx,86.42
L3Njo6LJVq,109.04
3MEpq63I1i,126.49
3arAPBxr5i,172.83
jfFkENYvL2,243.24
oIrDDATBnW,296.92
YRuhy75Gn6,283.91
Rd7Ueez8dN,376.4
qC408owFwC,410.54
YHswGWH3GK,433.86
PiYuQgy2TI,11.92
ppCVWrvcHY,10.09
NPTIFrJ2H3,30.68
5Z7uyzPV01,46.03
xoQaU4U0wu,83.49
pA7lXCqJZw,13.61
wjsdLvACLj,222.18
g5aDGr9VgG,15.93
HypAooXP3X,36.09
jcix1HUaxU,44.73
3FLwxjrp7B,104.35
mt2Fcrg76f,164.23
1rh5lGPSmb,11.09
tsa0Z63wqc,32.61
tb2SdUMGq9,25.93
u69TO4yZr0,25.58
PExrlkywOc,25.34
iIBgAYzXSK,107.25
meZNxGwnfn,24.57
PLq6c7m6IQ,81.96
0ldx6ugGUl,170.71
ey7vre1IUZ,190.72
gYq8PI0RI6,26.44
jDFNVxGyEk,25.95
nW3IjnyPpM,59.73
zrI6NQ8FOS,191.78
WNkw0gJCSK,27.47
JMfw62VVvo,33.18
6AynE1Ve4M,16.29
aIvPPufDV2,22.04
zcwBphB09m,26.78
ghsQnmldkh,43.53
SW17LFCCgg,41.95
TR7r7cnDuP,100.38
uZTYui5eQI,119.66
xIwln0X3jj,35.57
EzLfFuKstc,65.06
NepGFfWwmJ,37.26
hZvFmBdWaE,514.18
ltftk9tmxK,12.83
YjFCyULlQP,28.06
x9czYAOjLR,76.16
QS3bYiFnSb,67.24
OuiNhQL8Yh,41.32
JEc0shPP5o,111.81
q2NEmQKRV3,132.41
2hkRlKmZeb,37.76
3YGj2mCygx,67.09
kuN1hAAG6G,98.38
Gssw0bJzbv,17.14
f5BA7qLbiX,42.61
GeWYIcgEsT,124.53
sYUiX9UtIr,185.19
xkIreEmyHD,170.8
V2YLI2Pqgi,336.28
26RBuXAW7B,304.98
kgbZhAnc2g,89.84
w0cDu9nuwz,232.43
eCLupuVY4F,29.55
JtoAcP7j8g,124.18
VSxBklPYCh,30.68
L72Jsgrwao,55.42
egk0vPpcbY,606.62
z4iCwdxxEX,651.77
vqOKvE8CZj,663.05
8pAvBCnnmH,11.56
7JxBjBiymm,26.39
GdJTUFYToL,39.14
2gQdCL7ch6,28.13
NBQ0d426NZ,26.89
Kzj1uPZiyj,28.74
IGFXlXpVSE,100.97
kYZD2qede2,154.56
gSQMoERDzn,31.98
pVJ5XAdt7i,195.84
omvz6VuLtl,209.7
6WQ9U4SLDw,297.62
qCHFy9qfJP,13.07
WjBTRhJsDZ,27.83
oLO2P4akTN,55.78
y2k9BKPqpU,13.54
l1lJP0e1tv,68.12
RJoWSvFb0K,66.56
Wm82vvnOIq,14.98
23zP80OeVv,83.29
XuZ4jCoy1Q,15.7
a7PenNohWb,32.25
5KPy0UJnKC,43.79
IpzTA3pT2d,69.77
NARAeQykel,607.89
x8qtYePOi6,98.79
CD6N0YFpFD,144.06
roh8mfohzl,236.63
Pfi7eKXZx2,89.03
TycrtBDfRx,38.15
PZ4PZuu55E,35.36
OSdFZRHbu5,26.04
wZ2EvKE0mE,37.95
thGB4RT24W,106.23
UPyY6pEXYQ,28.86
QRqxzjauOQ,99.88
n3072sPOnF,109.62
H5vN0mWlZH,206.78
P9Us3E6Ae2,219.39
SL8NEZerdD,69.25
bE0rsRKyPF,71.08
SUkdUpR8p0,146.46
vMKGeYt9J1,191.68
alGadf2G5j,315.03
o3963ulRTs,344.89
TTAvFXuhcB,420.54
7Knlt5en9M,576.42
VOpbJADpXu,776.41
U7AeYFSn9S,848.85
Gs5rDn1QPz,933.3
NObafA5jgB,32.71
Wovz17e0rl,60.07
jNzajD3wai,60.83
NJmvy0xCKm,120.72
KUUCWX5J1d,167.59
JOTA1C8NW1,194.21
o0WcROyFJk,241.23
ffryEYDUQk,30.28
Gpb2lXR52H,31.96
O85m21Ss1Z,62.67
jhxX6GVq10,129.41
25KE0c9p2P,138.0
XSNw9hkpLS,210.52
lz0Jc2X1qn,325.08
t8KJftlfHx,16.26
zi3WyPhLo9,10.02
WHHCyHDhtV,57.03
PmANue6VNC,74.58
bhHkP8WEgV,19.68
HOjM3U9oMR,18.66
G3lkfYLH7G,31.16
YmzFxRiY1A,73.49
sURgBFsZIt,26.56
zB0Oo2VapX,46.96
55CKV00YUL,78.24
0l3LoffaXH,111.51
0chrlEMyVE,132.18
zyQWQlUijJ,162.33
DLdXkGY2KY,222.53
h1vNjIhjEN,243.89
qZ3dKkVuVH,297.29
9WpTRjG1uq,53.56
nDJKCkIhMy,45.33
bQxnnltzxa,118.07
3v6gF3Sr0N,167.66
Ne0cov4jCw,266.27
yXHjATKb1u,294.81
3S8ieMi99K,311.01
7kMw2xE9fA,75.76
taMT1pQKaM,27.62
NJFNt54Jtu,53.52
tKxU2SDgkg,31.35
UAtQuqUuoJ,89.85
5hn2XgLRoW,31.93
sZRPxdtWuW,42.27
wwlaKuHEeF,50.11
lo9T0vi2BA,95.27
TJ4fSKofwG,147.56
vNnKjalUlf,162.36
QcO6EC2Jc9,179.46
mPEaspkjhE,25.72
dvVj46ehZk,119.2
w84N7N9RNp,145.57
EafX1EqBzu,214.93
JjxZjgqu6G,263.55
9QTM4ROvwq,277.25
4MHJ6Qg1au,339.81
DSg9aJ8k0E,341.85
Tynw50cQi3,355.74
eKeX7bbiRq,410.24
QCZ7GxQ9WA,500.41
3xgxNSK64y,527.94
Ov3FmeqeSP,625.36
DZrk07IR4u,742.21
IxuxwiKtpn,816.88
vRYzEvbRZE,852.72
nGjnytpZZc,1195.34
JGsYHiCoC6,1264.72
oxhzQS3VKl,1301.03
JBevkeOFuI,1467.76
QO3m8mFKRm,1507.07
a1YHj8MsmN,1696.93
RgbooqKQEn,1752.25
cBTepm1U6t,1783.36
1gBLILx1Ca,79.67
jcC3A5mkkn,327.84
9BdoGUtvJd,55.22
Vv0znVHsG1,247.89
tOF1xJ3PAZ,318.89
Ozi4ZWDc1h,317.51
lbwqaKS8kF,488.62
6O0rTLXwda,510.42
EqmZDNuSly,605.45
RBV2CcnTKu,639.17
HhiGx1uiJw,741.69
WseCrUVegz,804.14
BkOqLqpQZc,843.19
gKzsrhla9A,1003.67
4v2dMyL2WD,1148.42
80i5vqfLCU,1162.71
jlCR9msfU2,1180.22
sJSul1cRRu,1264.25
tsFU7gzItZ,1306.47
sR1bSlOReN,1327.5
cSLUxLjFMe,1400.35
NVvqfVjI7v,1426.74
nGPjMrQ2lv,1508.04
EVk9xQQiHB,1649.31
nWFxP4me8q,1711.1
xyZPiHr04s,1717.57
x7u2eEhUFf,1731.95
jSjPyCVXKe,72.37
tqag9FPvaR,122.66
OB5c2VCNqD,22.9
kiughOgD7y,12.56
OQKbmblkmt,28.36
4QPqM7AuaP,69.46
re1QzrHHsX,29.18
A1cPyTX7dB,19.99
9mND2RDyCJ,97.94
YJngMIpboe,25.2
R16g3HCxJK,93.38
GtX1zrdpdT,190.74
XIRRIb1kJd,180.07
23Qo5BgBOe,117.89
DylncmDnTr,263.73
A1iINNBhV9,318.41
ygzq95g2qq,341.4
P8nuZcyXDg,365.87
aqTaNxLVDo,490.24
0fvWNEYMUd,600.01
x4ngqEycrG,663.44
QLfVmqPPPd,666.69
CfeuQ5Nabe,733.74
AF0I1I6Nw2,913.63
LR72ulTi50,988.1
V6qMpwMaNb,1179.29
h9bNq3gNy4,24.87
jQMtTeBgUk,27.9
qFwHxWCmeC,15.1
iiNwGOhdYh,33.46
Wec2BkXv6q,55.52
yN0WG6Z8TX,71.05
1xudYBMNUp,69.91
ZwY601NyIb,102.57
z4ZtK70PIc,198.82
JhciKf25o8,11.45
jQ1hMkW36M,26.32
oKpJjiunvM,53.15
qZ1234jOpI,79.95
pkXu4wr5Wr,45.56
MmSdIHXAd0,12.69
VtJDOdEN4I,52.51
OJgTwfLSdc,63.16
0aCQqiuZ0N,11.79
mh81375n8f,28.06
RMma7SlgzD,39.78
av5sXBWl6C,25.15
9jYjyYqhCt,17.21
NgVS8bWu8Q,16.3
1weskTPZ0G,32.65
AQ4vjSl1vv,74.54
6b3vFOioSn,27.59
xrOd01xtFJ,24.31
G4rCAfFF1b,116.15
mC34hW1uoL,15.53
koOE6NZTsc,40.12
iBqQ4dHbqU,16.03
rwGtL9Rbmm,26.32
NKoYGjZhjQ,46.34
fOmf7Rv4VV,171.75
wiDU0Yx4w0,265.58
p2DpRTPxth,54.47
cmCqGIelqw,22.95
9EgrgfELIv,41.64
F1G7y4KpFC,56.11
ObZsVa1vq1,126.56
d2otjCvEr6,313.54
IlbH5pExsa,11.79
MUAIXlDmKe,26.62
AhrNc3AIlI,57.6
1Ue0nmAL0Z,124.62
QyyMbI61i9,126.64
5V2CXs8mlG,208.39
SKGpk7ImKe,270.03
vOudTQBiec,267.09
lxi1G05aIZ,297.59
89rAqSreh5,103.75
9hSVLBZGRE,62.47
PtvoU4un7N,26.57
WtY1niEvkq,37.3
45UO3INVQH,45.94
2MjxYUSnL7,30.69
EVnQOMzTJs,109.24
0bil05mWwL,85.64
CfKo4rEmwv,13.56
cqPOxjhtRB,28.96
TbSOt35n6i,57.75
Vf3v4a6Qp1,42.1
KmLJAGb39h,28.38
hK9R7KwThk,62.26
BkJ8540Wyg,347.22
0EwVEbqBMp,242.75
K19bc3gqXl,301.52
XjfsJI6RRm,317.39
x3DbhIKZ3G,366.48
fHpzWJkKSy,381.67
Ld7fXeRgM6,407.77
QrvlRFrlD8,517.58
PuOmfRMzeI,524.43
xjFbcMt9uc,36.52
bMNGbfc9Ho,14.38
VAVVh11plM,25.53
8sc2WlZSdq,44.9
OBRxl9ypit,73.29
xCkEndQeHU,18.08
soH7xtwdUY,31.7
BQRMfP4iJe,47.5
Qu1Y0HWcuX,164.97
VSb1LfrS3v,79.22
aDO3iqth2m,37.57
9gOlhat9tg,62.87
2LGr4V5zSx,90.09
xwgqjGtcL6,149.72
fwdWxN9mpg,188.1
w144YDv6k0,233.39
rYIGRAEJWg,309.34
0pw2GKdpVH,352.66
geHNhHzv19,18.83
73usn5g6nP,75.91
a3VwFPPOf7,20.09
7ymMwtsQpZ,139.9
Zr94Fw59pL,163.09
5M3sshgCgp,40.82
CtwWf9BzwW,54.98
zbb0F290yV,92.14
nejbWfYmbN,75.81
OsrQEwUswm,92.66
sYoBjc9NLI,28.43
7DhulUmhfI,28.76
h4nUNARg06,74.4
e80kSO4CoW,47.27
ORSu68mmYg,56.92
X1VFRzAMFM,99.75
tfJAQ2lxtr,126.05
oUFqeJnNN8,166.94
jb9ZLvRSq7,24.63
BXjKmpY9lZ,37.26
S4zz1BYhqS,78.18
6ESuqjKm0y,37.49
zbvYIBlT2f,49.4
5Dt6Dr4fQL,93.58
461CgNPijD,106.81
YGO3NWA7vD,130.64
jeAMMkdeao,106.32
ZFGT66gO6p,811.44
5ehz5e57tU,798.43
oG8fM6dEfc,140.67
eeY0V6Eijm,49.33
HJECmXgT3D,32.42
RUdp9fyagL,55.69
Lw2awyu7jR,84.26
8nQp9i8wY0,11.73
5si18bzSCw,50.06
SvorzNk9ny,142.51
Kx56dzP8oz,317.33
b2BebBmoVN,414.66
fHpX5LXDMi,417.64
3XOwLDUusz,510.64
IV7Tz9WGLl,73.64
k4JWvqfrmw,70.63
ykAOPjD1Gn,52.91
vpdmfjLxbS,62.19
ApiNi1lEAM,93.35
qxXJ1As7as,16.01
4sYzeoaTCU,40.21
7VHq2tD6IV,49.92
7lpilq4APh,66.1
hEoA727UHs,162.54
OFFkaOjMff,184.46
bDi1EAuxrk,58.91
8ve0frZsu8,55.9
oHVGqQEXQe,116.35
MnSu5vR9cP,53.39
XYoXqnGM7e,77.48
GB2eLnh6n5,107.95
SYEbapQz26,166.97
Kj2fA2y7a7,305.77
a5airjrvmb,41.63
uELnQ51cW2,97.67
b9qcq2oeYh,45.13
1b1y4cqy2n,102.32
hgeNxNeTco,245.81
Kt04y4sGGY,30.58
BVc99X8Xna,58.29
bsTrdlW7g1,26.73
AXwE2OVwgW,87.1
CpCJnp1mc1,37.04
I4FhKfl9X6,11.85
h8kZLMFmFT,12.45
X4ERFjSsRt,24.18
GbzXhc8SmW,40.45
e0J7a9sRyO,176.75
kPzHo4gPZy,216.88
8hbW9PbokO,267.78
tLZPObHXAK,285.47
2RzHAO0IGO,339.39
wK0GblCWsr,422.25
Ow82P58B7e,439.16
EFGfzsFcHU,547.77
WuJXSDMIkT,610.25
olitNRWd0Q,705.51
cl3jPHrQWd,768.54
kgEB96QKSa,797.66
vuQiK1nQHo,832.89
RMW74NHr5B,859.51
b2TNnseAnf,904.24
t3YiZwpaBN,934.29
0FHemKcXQa,1070.69
lKwEs7ddqV,1158.66
tXPsMKzbMg,1229.41
3iotN2IDd5,1310.25
oP42zfug5j,1372.79
AL83EboFbK,1520.65
V48nSyFa3c,1698.63
DP4eyfNP3M,1711.9
K8uBNIeRo0,1837.26
b5I2JGy7Km,1866.82
A01oL9AU4t,1931.42
Y8x1fL9WkR,2071.85
HvH0GWprx3,2215.76
2LjJMnju2K,2218.51
p9B39qD964,2371.72
BGDRKjUnkQ,2463.14
lPFTBSMdsp,2543.79
bUNSVeG26C,2563.0
8KAVSMT4iW,2584.4
TvWhCV2LGl,2705.43
PWVXTcGTXE,2751.06
TnHz4JomK6,84.56
lMWo6RKgOY,129.93
blYq8RDHTQ,152.65
hhpy7YPgj4,54.5
x86gbrNg8x,78.87
qYXmKhASk8,54.58
MW9BT5Sle6,28.18
LsXjQv1kPZ,47.79
D1xOzARMkP,54.2
V6uhHXl86P,28.44
S4nYBVfon4,80.06
QVUOpyYYnj,14.33
hLhu9RQuHn,27.92
5KO4vjgsq3,42.2
GZWR4Rlbb5,14.15
0alSTiYQNo,34.9
XlCApwZ2jN,27.88
vRxDKIFOtr,96.24
5cxcX5WxSY,173.62
asw5AzJuzY,246.33
mcUuTKeLHY,299.15
H6fhA7zBoR,343.72
zWJ8ck4AaZ,372.86
YX02Op9XEP,449.61
YgWKiYcgDF,530.0
CTez2nzA3K,609.2
UeMS6yIDVu,670.0
ptX2u57mSu,682.84
DOt1ejmBpK,697.87
SVTdcjrLhH,723.14
3n3y5pbl8Z,966.45
U5IyyMBGtn,1030.07
4qKmJ396sX,1050.57
EoGYViieyM,1226.49
zZekOCjUI1,1308.38
ijTZSlvxtY,1554.1
8Bw0TZMhFS,1570.81
kRzNHHVjjY,1544.27
2Ees71jRif,1608.73
QBI5AnePUG,1696.96
Ten0DmSKaM,1768.97
Zx5fu7GPez,1774.22
MLTDnKvNKM,1804.24
FVdJRoeM23,2111.09
jwCbVEubEB,2184.73
v0v03qi4ug,2194.16
D8OjvWThXW,2503.01
nOWVaLhkl4,2517.04
AQ6pGqucqm,29.07
Ixd4e2g82D,80.72
0dXlPfj0MT,92.56
mftRsaG1oi,157.42
xYOZpmMvit,188.14
hgGqkq8wxx,230.03
gdlnB7BID3,244.84
UxauZOScfr,301.13
Yb7UKM0pJN,309.09
XVb0lF4VFX,31.35
4RxNMoebiR,59.8
OEsX9cbGTd,107.93
m03Xr8nVGl,184.17
wUfcwAmNPD,89.96
FWCalQ59hR,119.19
CQjFQWQqBY,175.57
JxwDI486qL,28.03
Y8N6tqdLd4,91.44
QO2N0IlDsq,107.22
6UbSba5cvW,28.17
QR9LCP0bU9,109.25
fuITlAQ6Ng,152.44
ceGetGciEZ,54.69
q1VDx5UdFV,30.7
vQVpVdrk4h,101.41
l8gxGc5cqu,85.6
ZUyvhT9z5s,165.45
5kbM60qSG4,13.13
dhHuqpmHdz,28.25
xzFJ6LZJbk,41.73
E8z8SXAo8u,16.71
RBHptW3jbd,55.92
31bwmvAVs0,44.57
Lp283gQolI,71.81
glB2vLWt6z,67.72
ZuMCLFRdfh,108.36
WjodDxvhZx,28.98
418H9YSsk7,50.12
G7IFKoixK1,60.29
VkybjhSfML,12.69
AfnIfSntcL,25.72
xxqDCklYWl,51.01
CtItIeTo8t,48.19
G5vvnCFBkO,56.5
GtU7JJYGvq,137.57
bMT1Et2hN9,148.66
KTSCQ7Nm6d,12.23
tKw8W2NPaB,24.26
J8zduZReoq,32.64
yku5MQs0vQ,40.84
CdaUVfiKZk,26.95
vDLCEVz89w,34.3
xwoq93p6T2,19.71
Gf4U6CsxTa,73.79
8VY7HHuuqX,88.95
YSU6PYwXLe,110.4
1HFebcYbVY,119.37
NrZGFsscPA,15.66
LkGFjNRheX,34.99
nDRbYPjdyL,43.02
XGyhRRNHio,54.58
DD5qIC5Anw,75.46
GeRyW0NuwV,94.82
0iJRy2eWzC,120.21
EvLa9p8P16,14.52
KreRJ1YsPY,28.34
92O7c5PAOX,91.9
3KhLTRyLTy,99.18
eFdJcBA6bI,123.71
rHBeWC5VYX,11.62
vuRAA8Oc5P,26.9
lC2D0qHlAn,35.73
NmjlTvtayV,62.88
w40FnOp4Lq,32.96
SsxfryH8b0,107.76
X5kCiquRO9,126.94
f5nnHXYkxg,166.91
YNWAytSUbJ,252.14
NpcnIorSiq,375.18
Qf5jN1RPOg,409.79
5ST3KB2K4j,95.53
zmDJ4ljkJS,236.33
h0mWW97F9h,292.04
U731W12oYQ,373.54
UVymDOYiDG,405.24
zoux1jdCy9,430.9
vxFpooaAYT,455.44
x9EhnXCkq4,51.54
hWlfp832vW,36.24
p6G2qEyvgh,38.12
W3wAZKthqm,101.24
8tVRtmgnjS,106.95
8mBJig3gUS,85.81
NrEHEn4VVV,117.29
jpR03OsSNv,134.79
GbMTrw2tb8,41.8
SOp88a6gvA,107.13
3OdJAwYB7P,130.94
qRIbtBoou3,175.27
Pgj6khpfxu,284.17
Tjd95kLkAD,290.01
6UykgvPZAn,341.03
3zssvsb53Z,438.87
pF6r7V9cyL,502.35
lijRAEKLRk,562.57
4DHTXxS17i,588.1
hZWLvP5AtJ,623.94
fEdLE8Z7SB,128.79
SBYNZ6E6yi,262.07
xcKjeBhY1b,247.75
X5I4mKtCLU,298.58
NviX4U0M0X,449.67
np04iyo39f,471.8
2KlHUp8cLJ,30.13
OlPerGKhn4,70.09
qLyp5MWcP4,101.49
SknzVpNCyP,55.47
sNknWxwXHF,90.11
AMPhFAC6Ng,27.75
cgiusqgOFO,80.67
UrVBdWzdj2,28.64
6HS0qVucDv,226.08
STrB7CRIFW,37.6
ze4qWcfxlA,81.79
RBag0iKvlL,141.12
